identifier,river,basin,country,satellite,track_nb,start_date,end_date,latitude,longitude,status,validation
82215000240211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.63870352428806,-129.39493424798434,active,none
82215000240201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.64004200892356,-129.39777621758088,active,none
82215000240191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.64134669712732,-129.40118752146242,active,none
82215000240181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.64244678058529,-129.40459584376794,active,none
82215000240171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.64353602510297,-129.40800429380334,active,none
82215000240161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.64467992451308,-129.41175303560985,active,none
82215000240151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.64572326605439,-129.41550043080076,active,none
82215000240141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.64673242697434,-129.41924757390132,active,none
82215000240131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.64781326585478,-129.4229962394173,active,none
82215000240121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.64888058051768,-129.4264058675701,active,none
82215000240111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.65002317395115,-129.42981709373316,active,none
82215000240101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.6512195165731,-129.43322957943755,active,none
82215000240091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.65235119662557,-129.4366412542572,active,none
82215000240081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.65365503739167,-129.4400563039672,active,none
82215000240071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.65485749611217,-129.44313066966293,active,none
82215000240061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.65605989216417,-129.44620534509409,active,none
82215000240051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.6573958181332,-129.4496219953171,active,none
82215000240041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.65859808881476,-129.4526972903198,active,none
82215000240031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.6597993122737,-129.45611216937422,active,none
82215000240021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.66100046618313,-129.459527364009,active,none
82215000240011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,66.66233609869171,-129.4629454276555,active,none
82215000250011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.01193173705484,-130.2416619036487,active,none
82215000250021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.01368055992388,-130.24175116863952,active,none
82215000250031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.01542984253561,-130.2417814482638,active,none
82215000250041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.01718249913735,-130.24137905354303,active,none
82215000250051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.01892748607497,-130.24196004356483,active,none
82215000250061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.02081037158472,-130.24211524086655,active,none
82215000250071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.02255919218626,-130.2422045769151,active,none
82215000250081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.02430647728426,-130.24249066332393,active,none
82215000250091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.02618275711626,-130.243491954625,active,none
82215000250101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.0279251208603,-130.24440780523855,active,none
82215000250111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.02967240075914,-130.24469411128476,active,none
82215000250121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.03141683366898,-130.24534451989112,active,none
82215000250131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.03316511124923,-130.24550301408232,active,none
82215000250141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.0350475276027,-130.24571763718194,active,none
82215000250151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.03679205762012,-130.2463551421627,active,none
82215000250161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.03853838158395,-130.24676309309214,active,none
82215000250171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.04028519243316,-130.24710875122136,active,none
82215000250181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.04204047535454,-130.24637165369737,active,none
82215000250191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.0439270464008,-130.24605482833735,active,none
82215000250201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.0456758592706,-130.2461445483027,active,none
82215000250211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.04742482566739,-130.24621459019394,active,none
82215000250221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.04931293433354,-130.2457007420214,active,none
82215000250231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.05106885029583,-130.24488121517086,active,none
82215000250241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.05269139076104,-130.2439069577822,active,none
82215000250251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.05444791164665,-130.2430083994327,active,none
82215000250261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.05620514346093,-130.24201778436603,active,none
82215000250271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.05796242002555,-130.24102045817207,active,none
82215000250281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.05971833674627,-130.24019702672,active,none
82215000250291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.06146893805403,-130.24005652588602,active,none
82215000250301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.06335242831584,-130.24013305959883,active,none
82215000250311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.06510645017228,-130.2395524200298,active,none
82215000250321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.06686521504717,-130.23836076216543,active,none
82215000250331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.06862175404238,-130.2374547207624,active,none
82215000250341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.07037660632493,-130.23676536112148,active,none
82215000250351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.07213114989554,-130.2361153285007,active,none
82215000250361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.07388736979365,-130.23524835173512,active,none
82215000250371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.07564195783685,-130.23459155176045,active,none
82215000250381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.07739049145103,-130.23471673278266,active,none
82215000250391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.0792694016927,-130.23538444795255,active,none
82215000250401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.08101508286228,-130.2358777991768,active,none
82215000250411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.08275892828205,-130.23660786872512,active,none
82215000250421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.08450111307705,-130.237551696789,active,none
82215000250431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.0862472198161,-130.23798942771174,active,none
82215000250441,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.08812626679799,-130.23863791927405,active,none
82215000250451,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.08987545755488,-130.23867797873638,active,none
82215000250461,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.09163092304543,-130.23790920135428,active,none
82215000250471,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.09338539108563,-130.2372685636253,active,none
82215000250481,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.09513159827705,-130.23769329506985,active,none
82215000250491,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.09687461522621,-130.23852916492046,active,none
82215000250501,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.09861757605164,-130.23937173728862,active,none
82215000250511,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.10049692061224,-130.23998120321897,active,none
82215000250521,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.10224518842361,-130.24013981102556,active,none
82215000250531,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.10398870155628,-130.24091031893212,active,none
82215000250541,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.10573277355984,-130.24160855382203,active,none
82215000250551,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.10747909365898,-130.24201736937368,active,none
82215000250561,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.10935934712406,-130.24250881598985,active,none
82215000250571,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.1111054591218,-130.24294408422912,active,none
82215000250581,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.11285156988924,-130.24337940784173,active,none
82215000250591,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.11460036929252,-130.24346923569053,active,none
82215000250601,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.11634532395246,-130.24405278060016,active,none
82215000250611,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.11822710701249,-130.24434707812088,active,none
82215000250621,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.11997590458714,-130.2444369993941,active,none
82215000250631,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.12172085427765,-130.24502074722227,active,none
82215000250641,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.12360263411146,-130.24531518920648,active,none
82215000250651,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.1253478363398,-130.24586616389203,active,none
82215000250661,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.12709329316125,-130.2463842884902,active,none
82215000250671,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.12883769447392,-130.24703749904384,active,none
82215000250681,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.13058054950137,-130.24788840764617,active,none
82215000250691,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.13232321971215,-130.24876248728546,active,none
82215000250701,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.13406748093944,-130.249432484933,active,none
82215000250711,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.13594646727883,-130.25008318115712,active,none
82215000250721,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.13769203619813,-130.25058537414534,active,none
82215000250731,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.13943878908968,-130.25093609261134,active,none
82215000250741,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.14132179041529,-130.2510730804411,active,none
82215000250751,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.14306588415887,-130.25176327677437,active,none
82215000250761,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.14466948865038,-130.25320778084566,active,none
82215000250771,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.1462728985917,-130.254675544483,active,none
82215000250781,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.14800882217644,-130.25640426351268,active,none
82215000250791,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.14974236701022,-130.25843314764901,active,none
82215000250801,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.15120662430616,-130.26047597486874,active,none
82215000250811,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.15266855887131,-130.26280978646307,active,none
82215000250821,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.15426311874933,-130.265386287574,active,none
82215000250831,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.15585928308327,-130.267755436628,active,none
82215000250841,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.15745706007492,-130.2699171978581,active,none
82215000250851,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.15905609220884,-130.2719176850595,active,none
82215000250861,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.1606595085322,-130.27336448862084,active,none
82215000250871,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.16239940188981,-130.27457127292573,active,none
82215000250881,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.16414159938712,-130.27548802283277,active,none
82215000250891,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.16601761434765,-130.27649941647357,active,none
82215000270011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.19597132754892,-132.8623709879875,active,none
82215000270021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.19599563799976,-132.85785807837388,active,none
82215000270031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.19618885205621,-132.85333010814693,active,none
82215000270041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.19640371066437,-132.84880012492758,active,none
82215000270051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.19673624851238,-132.84425952148058,active,none
82215000270061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.19710707716222,-132.83971535767648,active,none
82215000270071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.19752899499959,-132.83516644927926,active,none
82215000270081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.19806091312938,-132.83060747498826,active,none
82215000270091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.198614051174,-132.8263933990547,active,none
82215000270101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.19912225913315,-132.8221831798858,active,none
82215000270111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.19972895680803,-132.8179638568001,active,none
82215000270121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20036243386966,-132.81374188458992,active,none
82215000270131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20118403585992,-132.80950257576743,active,none
82215000270141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20207723403126,-132.80525645264132,active,none
82215000270151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20295239154686,-132.80101165009668,active,none
82215000270161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20378738765729,-132.7971173114225,active,none
82215000270171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20462228547078,-132.79322269580817,active,none
82215000270181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20557779348557,-132.78896960811934,active,none
82215000270191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.2064537266626,-132.78507063918602,active,none
82215000270201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20748014776281,-132.78115750779378,active,none
82215000270211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20848854840759,-132.7772457110114,active,none
82215000270221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.20940004462364,-132.77334252638698,active,none
82215000270231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21026483809989,-132.7694433715862,active,none
82215000270241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21120303274498,-132.7655371094271,active,none
82215000270251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21220208507796,-132.76162488930342,active,none
82215000270261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21316697739634,-132.7577155074105,active,none
82215000270271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21415738781987,-132.75345617316023,active,none
82215000270281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21478018962951,-132.74923084086055,active,none
82215000270291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21534013659786,-132.74501116235396,active,none
82215000270301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.2159089352044,-132.74079045052795,active,none
82215000270311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21641487970633,-132.73657543770756,active,none
82215000270321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21709997628905,-132.73234336322653,active,none
82215000270331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21784278274002,-132.72775827750658,active,none
82215000270341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.218486866321,-132.72318223845153,active,none
82215000270351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21915368106308,-132.7189511239703,active,none
82215000270361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.21997770335938,-132.71505219507034,active,none
82215000270371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22069407083029,-132.7111632247514,active,none
82215000270381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22136456360545,-132.70658364128704,active,none
82215000270391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22191840949766,-132.70201493409715,active,none
82215000270401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22243229200973,-132.6977972115651,active,none
82215000270411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22306258110693,-132.69356814788435,active,none
82215000270421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22369275802784,-132.68933886439353,active,none
82215000270431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22422818103962,-132.68477104496063,active,none
82215000270441,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.2247634766618,-132.68020302728348,active,none
82215000270451,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22538433637473,-132.67597396532452,active,none
82215000270461,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22594234442484,-132.67175075498136,active,none
82215000270471,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22667949576824,-132.66750997610066,active,none
82215000270481,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22752914636654,-132.66360547386915,active,none
82215000270491,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22851103582786,-132.6600353068463,active,none
82215000270501,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.22987296387176,-132.65631198659744,active,none
82215000270511,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.23130394308136,-132.65289659938068,active,none
82215000270521,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.23260644634246,-132.6499057664977,active,none
82215000270531,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,67.23391133756624,-132.64708120019247,active,none
